Time,Ego_vehicle_longitudinal_speed,Ego_vehicle_pedal_brake_depression,Lead_vehicle_critical_situation_index,Lead_vehicle_longitudinal_speed,Distance_headway_ego_lead_vehicle
565.659973144531,27.7778205871582,0,0,27.7761154174805,69.4569091796875
565.669982910156,27.7778205871582,0,0,27.7761173248291,69.4568939208984
565.679992675781,27.7778205871582,0,0,27.7761192321777,69.4568786621094
565.690002441406,27.7778224945068,0,0,27.7761211395264,69.4568634033203
565.700012207031,27.7778224945068,0,0,27.776123046875,69.4568405151367
565.710021972656,27.7778224945068,0,0,27.7761249542236,69.4568252563477
565.720031738281,27.7778224945068,0,0,27.7761287689209,69.4568099975586
565.730041503906,27.7778244018555,0,0,27.7761306762695,69.4567947387695
565.740051269531,27.7778244018555,0,0,27.7761325836182,69.4567794799805
565.750061035156,27.7778244018555,0,0,27.7761344909668,69.4567565917969
565.759948730469,27.7778263092041,0,0,27.7761363983154,69.4567413330078
565.769958496094,27.7778263092041,0,0,27.7761402130127,69.4567260742188
565.779968261719,27.7778263092041,0,0,27.7761421203613,69.4567108154297
565.789978027344,27.7778282165527,0,0,27.77614402771,69.4566879272461
565.799987792969,27.7778282165527,0,0,27.7761459350586,69.456672668457
565.809997558594,27.7778282165527,0,0,27.7761478424072,69.456657409668
565.820007324219,27.7778301239014,0,0,27.7761497497559,69.4566421508789
565.830017089844,27.7778301239014,0,0,27.7761535644531,69.4566268920898
